time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.979999999999982,-9.8979522719,9.96854982649,26.8286893191,0.214596595576,0.0521017207322,0.0,-4.9126827178,5.25610996181,4.71285446839,0.0953855955721,-0.0490306708935,0.0,410.3289581324838,409.6245105517445,407.64639836103737,409.11495922204676
5.0399999999999805,-10.1944144486,10.2866958082,27.1097432885,0.220577060496,0.0487814680248,0.0,-4.9692897336,5.34913501444,4.6556901176,0.107101916404,-0.0725572785875,0.0,423.3804093220924,421.34845947252506,423.48978124134334,424.5056003793875
5.099999999999979,-10.4945202255,10.6117609896,27.3929584227,0.226942543751,0.0443441400914,0.0,-5.03387604612,5.48675425567,4.78389966086,0.103991460525,-0.0769079521067,0.0,482.5530852132499,482.2206924752181,481.69661701257263,481.4702004555256
5.159999999999978,-10.7981805104,10.9438768727,27.6781604146,0.233298034718,0.0398315218918,0.0,-5.08793630881,5.58419138831,4.72295416497,0.109532609431,-0.0720162995259,0.0,422.3030768053968,422.72013532516615,424.61311814509054,425.0986908873894
5.219999999999977,-11.105143553,11.282506254,27.9621634054,0.239655216491,0.0350555625245,0.0,-5.14389993572,5.70385239497,4.74346432427,0.0976175112342,-0.102492311926,0.0,451.5674641399167,449.0963316081095,450.87404040571965,449.91977559376494
5.279999999999975,-11.4155236506,11.6292528938,28.2508422139,0.245172492575,0.0292532986096,0.0,-5.20159831674,5.85464270273,4.87824530669,0.0771461468869,-0.0871086000095,0.0,485.22028093209826,486.3667814414756,487.5388608715552,486.0128074407554
5.339999999999974,-11.7291445599,11.9840087821,28.5431135891,0.249355245548,0.0242907609151,0.0,-5.25215508268,5.97077368892,4.86407178284,0.0475616170849,-0.0751138153692,0.0,440.27253942593563,441.25836792791375,443.81717886148704,441.3852501569868
5.399999999999973,-12.0458059951,12.3463822701,28.8369456618,0.25191079072,0.0205748166618,0.0,-5.3029676862,6.1083098614,4.92985744196,0.030122998287,-0.0437677243569,0.0,466.23004041084084,468.67032073324094,467.76278448268687,466.40336591170416
5.4599999999999715,-12.3654517749,12.7167087172,29.1335279476,0.253820672454,0.0178522905807,0.0,-5.3517722175,6.23581161289,4.95596080279,0.0350455482172,-0.0488009298272,0.0,456.53822504899244,456.13522121274343,455.06021518907005,455.4545113885888
5.51999999999997,-12.6879684504,13.0942091453,29.4298542575,0.256577773539,0.0148717423876,0.0,-5.39867621153,6.34756746985,4.92165110652,0.0617955965812,-0.0514849584349,0.0,437.0223532518377,436.7969314631189,435.4126161459583,437.64653728245025
5.579999999999969,-13.0132523307,13.4779919109,29.722464525,0.260391392379,0.0121186608825,0.0,-5.44404394439,6.44537939414,4.83234853674,0.0668732830191,-0.0365469236209,0.0,416.8116097669763,418.11395295678454,418.2132534463017,418.6586122140914
5.639999999999968,-13.3412500992,13.8677611667,30.01007455,0.264219932583,0.0100194991168,0.0,-5.48917997165,6.5471066203,4.75486947511,0.0568456803367,-0.0320345833281,0.0,420.7944663584384,421.1844012858027,422.1501424775456,421.2869519609966
5.699999999999966,-13.6719933675,14.2648376435,30.2973992672,0.267894970022,0.00812145896614,0.0,-5.53552561032,6.68877234423,4.82201441029,0.0688550728869,-0.0308447838456,0.0,468.10792813607867,468.2002245750908,467.74910127246426,468.68605255932675
5.759999999999965,-14.0055031253,14.6703828355,30.5885010078,0.271684183581,0.006597212178,0.0,-5.58142128871,6.82943735965,4.88077362506,0.0482023231778,-0.0162895336361,0.0,465.46084491117546,466.59867735247326,468.5252196800888,466.91899003605283
5.819999999999964,-14.3417403689,15.083435745,30.8796769601,0.27504481667,0.0054027377742,0.0,-5.62651695327,6.93906019794,4.82517531924,0.0682668300977,-0.0283575923826,0.0,431.5621011751846,430.5420060605664,430.1012212405914,431.7997939749032
5.879999999999963,-14.6807023104,15.5039426931,31.1705571695,0.278882865815,0.00384253826346,0.0,-5.67218128406,7.07786976714,4.87029403218,0.0535745062653,-0.021668285985,0.0,462.8082179185875,463.3344315855394,464.9494607012863,463.79944048990956
5.939999999999961,-15.0223933892,15.932282634,31.4623136144,0.281970826745,0.00258230555194,0.0,-5.71753179338,7.20013828669,4.85476958653,0.0468768307958,-0.0197072323326,0.0,445.21422363702686,445.37469415141106,445.65732909477094,445.11109234286965
5.99999999999996,-15.3668076545,16.3678854873,31.7528599914,0.284881821229,0.00120770092245,0.0,-5.76295864065,7.31994670709,4.83002678942,0.0516084310997,-0.0302393566781,0.0,442.6289485744705,441.7610637265119,442.8409896076773,443.2315716002192
6.059999999999959,-15.7139500164,16.8112329842,32.0438016764,0.287694820561,5.45778237981e-05,0.0,-5.80844529841,7.45821931266,4.86756909496,0.0351902272369,-0.00324952284792,0.0,461.47692687044554,463.60294608040135,463.9761955322104,462.68628224544585
6.1199999999999575,-16.0638285942,17.2628038343,32.3367412852,0.290033411663,6.28311885871,0.0,-5.85426836976,7.59397592229,4.8966615099,0.0456377811049,0.000340516884521,0.0,461.25929251747164,461.5428309693166,460.65618185375934,461.48247358729867
6.179999999999956,-16.4164771374,17.7216010991,32.6283639355,0.293106491558,6.28286595186,0.0,-5.9007862172,7.69929841662,4.82424681514,0.0605273731042,-0.0153885929391,0.0,428.79956072574527,427.4609683088027,428.72747626309405,429.9927931868633
6.239999999999955,-16.7719317538,18.1879407696,32.9196737213,0.297105945948,6.28205411514,0.0,-5.94774177445,7.84530093779,4.88538314972,0.0767260474869,-0.010052052301,0.0,472.1486312996915,472.56039486420815,470.98463167944334,472.2390619834283
6.299999999999954,-17.1302159835,18.6625678722,33.2129853992,0.301695895668,6.28104871856,0.0,-5.99512500073,7.97567612011,4.89125958739,0.0760417563542,-0.0356064316902,0.0,457.10975640454694,455.0682749814728,455.952822084159,455.902596868476
6.359999999999952,-17.4913523697,19.1444505727,33.5047047003,0.30635411179,6.27893952113,0.0,-6.04273589373,8.08724411959,4.8327639916,0.0806485974063,-0.0342622617318,0.0,435.99259891029584,436.10436326005913,434.91311117335994,435.30382234935826
6.419999999999951,-17.8553283385,19.6339929576,33.7958524757,0.312167875125,6.27631904771,0.0,-6.08974719683,8.23094931309,4.87153021751,0.117843796628,-0.0796740012198,0.0,469.29691492805387,465.7562772979524,465.6368302652245,468.54524285779166
6.47999999999995,-18.2221260177,20.1311590378,34.085996007,0.318777929014,6.27164827432,0.0,-6.13667249774,8.34164404838,4.80001601797,0.0868042111814,-0.0744225847331,0.0,432.73109864366023,433.1680529943528,433.26062642169444,430.6528975301948
6.5399999999999485,-18.591686506,20.6355280808,34.3733667848,0.323954792087,6.26695253015,0.0,-6.18181691451,8.47083081047,4.7788691541,0.0852143822969,-0.0873238449901,0.0,449.3405369108259,448.2882587884586,449.38877603721295,449.2659034499587
6.599999999999947,-18.9638647986,21.1485768049,34.6620963022,0.329026026928,6.26181672322,0.0,-6.22383121013,8.63083989652,4.84476551494,0.083096522837,-0.0823509400928,0.0,476.8973072385657,477.271608572469,477.4606685484195,477.30433352585015
6.659999999999946,-19.3386070107,21.6697702914,34.9503688615,0.333840304051,6.25687675867,0.0,-6.26739484219,8.742500119,4.76459366588,0.0738052550886,-0.0822963952796,0.0,431.66290431588357,431.66178716363345,430.4778153933072,429.69602378513787
